"user_statuses_count","user_followers_count","full_text","user_url","user_location","user_description","user_profile_image_url_https","is_quote_status","quote_count","user_friends_count","full_text_norm","entities_user_mentions","entities_urls","in_reply_to_user_id_str","favorite_count","lang","user_created_at","user_listed_count","created_at","user_id_str","user_favourites_count","user_verified","source","in_reply_to_status_id_str","reply_count","in_reply_to_screen_name","id_str","entities_hashtags","text_sentiment","retweet_count","user_name","user_screen_name"
"None","None","Jangan alergi terhadap investasi karena inilah yang membuat lapangan pekerjaan terbuka lebar. Segala penghambat investasi harus dipangkas: baik perizinan yang lambat, berbelit-belit, apalagi ada punglinya! Saya akan awasi secara langsung, dan bertindak tegas apabila diperlukan.","None","None","None","None","None","None","None","Jangan alergi terhadap investasi karena inilah yang membuat lapangan pekerjaan terbuka lebar. Segala penghambat investasi harus dipangkas: baik perizinan yang lambat, berbelit-belit, apalagi ada punglinya! Saya akan awasi secara langsung, dan bertindak tegas apabila diperlukan.","","None","",9682,"None","None","None","2019-07-15 05:27","None","None","None","None","None",746,"","1150637992505069568","","positive",1522,"Joko Widodo","jokowi"
"None","None","Diaspora bertalenta tinggi harus didukung agar memberi kontribusi besar bagi percepatan pembangunan Indonesia. Kita akan menyiapkan lembaga khusus yang mengurus manajemen talenta ini. Kita akan mengelola talenta-talenta hebat yang bisa membawa negara ini bersaing secara global.","None","None","None","None","None","None","None","Diaspora bertalenta tinggi harus didukung agar memberi kontribusi besar bagi percepatan pembangunan Indonesia. Kita akan menyiapkan lembaga khusus yang mengurus manajemen talenta ini. Kita akan mengelola talenta-talenta hebat yang bisa membawa negara ini bersaing secara global.","","None","",3344,"None","None","None","2019-07-15 03:32","None","None","None","None","None",56,"","1150609129368539136","","positive",375,"Joko Widodo","jokowi"
"None","None","Kualitas pendidikannya kita tingkatkan dengan mementingkan vocational training, juga vocational school. Kita akan membangun lembaga Manajemen Talenta Indonesia. Pemerintah akan mengidentifikasi, memfasilitasi, serta mendukung pendidikan dan pengembangan talenta-talenta Indonesia.","None","None","None","None","None","None","None","Kualitas pendidikannya kita tingkatkan dengan mementingkan vocational training, juga vocational school. Kita akan membangun lembaga Manajemen Talenta Indonesia. Pemerintah akan mengidentifikasi, memfasilitasi, serta mendukung pendidikan dan pengembangan talenta-talenta Indonesia.","","None","",3505,"None","None","None","2019-07-15 03:31","None","None","None","None","None",89,"","1150608844516499456","","positive",412,"Joko Widodo","jokowi"
"None","None","Pembangunan SDM kita dimulai dengan menjamin kesehatan ibu hamil, bayi, balita, dan anak usia sekolah -- umur emas untuk mencetak manusia Indonesia unggul ke depan. Jangan sampai ada stunting, kematian ibu, atau kematian bayi yang meningkat.","None","None","None","None","None","None","None","Pembangunan SDM kita dimulai dengan menjamin kesehatan ibu hamil, bayi, balita, dan anak usia sekolah -- umur emas untuk mencetak manusia Indonesia unggul ke depan. Jangan sampai ada stunting, kematian ibu, atau kematian bayi yang meningkat.","","None","",7962,"None","None","None","2019-07-15 03:30","None","None","None","None","None",272,"","1150608664702541826","","positive",1109,"Joko Widodo","jokowi"
"None","None","Impian saya tentang negeri ini adalah: Indonesia yang maju! Indonesia yang tak satu pun rakyatnya tertinggal, yang demokratis, yang setiap warganya sama di depan hukum, yang menguasai ilmu pengetahuan dan teknologi, yang mampu menjaga bangsanya di dunia yang makin kompetitif.","None","None","None","None","None","None","None","Impian saya tentang negeri ini adalah: Indonesia yang maju! Indonesia yang tak satu pun rakyatnya tertinggal, yang demokratis, yang setiap warganya sama di depan hukum, yang menguasai ilmu pengetahuan dan teknologi, yang mampu menjaga bangsanya di dunia yang makin kompetitif.","","None","",19816,"None","None","None","2019-07-15 02:18","None","None","None","None","None",1503,"","1150590539890212864","","positive",4700,"Joko Widodo","jokowi"
"None","None","Terima kasih atas kehadiran Bapak, Ibu, dan saudara-saudara, juga kepada seluruh rakyat Indonesia yang setia menonton dan mencermati penyampaian saya malam ini.","None","None","None","None","None","None","None","Terima kasih atas kehadiran Bapak, Ibu, dan saudara-saudara, juga kepada seluruh rakyat Indonesia yang setia menonton dan mencermati penyampaian saya malam ini.","","None","",7697,"None","None","None","2019-07-14 15:02","None","None","None","None","None",126,"","1150420267895672832","","positive",872,"Joko Widodo","jokowi"
"None","None","Pertama, pembangunan infrastruktur kita lanjutkan. Kedua, prioritas pembangunan sumber daya manusia. Ketiga, mengundang investasi seluas-luasnya untuk membuka lapangan pekerjaan. Keempat, reformasi birokrasi kita. Kelima, menjamin penggunaan APBN yang fokus dan tepat sasaran.","None","None","None","None","None","None","None","Pertama, pembangunan infrastruktur kita lanjutkan. Kedua, prioritas pembangunan sumber daya manusia. Ketiga, mengundang investasi seluas-luasnya untuk membuka lapangan pekerjaan. Keempat, reformasi birokrasi kita. Kelima, menjamin penggunaan APBN yang fokus dan tepat sasaran.","","None","",8527,"None","None","None","2019-07-14 15:00","None","None","None","None","None",280,"","1150419914454253568","","neutral",1343,"Joko Widodo","jokowi"
"None","None","Malam ini, di hadapan ribuan hadirin di Sentul International Convention Center, Bogor, saya menyampaikan Visi Indonesia -- pikiran-pikiran saya tentang arah Indonesia dalam lingkungan global yang sangat dinamis. Dalam lima tahun ke depan, inilah Visi Indonesia saya ...","None","None","None","None","None","None","None","Malam ini, di hadapan ribuan hadirin di Sentul International Convention Center, Bogor, saya menyampaikan Visi Indonesia -- pikiran-pikiran saya tentang arah Indonesia dalam lingkungan global yang sangat dinamis. Dalam lima tahun ke depan, inilah Visi Indonesia saya ...","","None","",12878,"None","None","None","2019-07-14 14:59","None","None","None","None","None",537,"","1150419565823709185","","positive",2422,"Joko Widodo","jokowi"
"None","None","Saya mengajak Pak Prabowo naik kereta MRT dari Stasiun Lebak Bulus sampai Senayan, pagi tadi. Ini pertemuan dua orang sahabat yang sudah lama direncanakan. Kesempatan bertemu ini juga untuk mengenalkan MRT kita. Saya tahu Pak Prabowo belum pernah mencoba MRT hehe.","None","None","None","None","None","None","None","Saya mengajak Pak Prabowo naik kereta MRT dari Stasiun Lebak Bulus sampai Senayan, pagi tadi. Ini pertemuan dua orang sahabat yang sudah lama direncanakan. Kesempatan bertemu ini juga untuk mengenalkan MRT kita. Saya tahu Pak Prabowo belum pernah mencoba MRT hehe.","","None","",54887,"None","None","None","2019-07-13 11:26","None","None","None","None","None",4140,"","1150003512639549440","","positive",15816,"Joko Widodo","jokowi"
"None","None","Lima tahun ke depan ini, pemerintah fokus menuntaskan apa yang sudah kita mulai: menyelesaikan pekerjaan infrastruktur dan pembangunan sumber daya manusia Indonesia. Optimisme itu tertuang dalam liputan utama Nikkei Asian Review terbitan bulan ini. ","None","None","None","None","None","None","None","Lima tahun ke depan ini, pemerintah fokus menuntaskan apa yang sudah kita mulai: menyelesaikan pekerjaan infrastruktur dan pembangunan sumber daya manusia Indonesia. Optimisme itu tertuang dalam liputan utama Nikkei Asian Review terbitan bulan ini. ","","None","",7296,"None","None","None","2019-07-12 13:33","None","None","None","None","None",467,"","1149673169105506306","","neutral",1329,"Joko Widodo","jokowi"
"None","None","Kebaya dan kain di pameran Karya Kreatif Indonesia 2019 ini bukan produksi industri besar, tapi buatan UMKM binaan Bank Indonesia. Produk UMKM binaan BI telah menembus pasar ekspor dan juga go digital. Nilai ekspor dari 91 UMKM dalam setahun terakhir saja Rp1,4 triliun.","None","None","None","None","None","None","None","Kebaya dan kain di pameran Karya Kreatif Indonesia 2019 ini bukan produksi industri besar, tapi buatan UMKM binaan Bank Indonesia. Produk UMKM binaan BI telah menembus pasar ekspor dan juga go digital. Nilai ekspor dari 91 UMKM dalam setahun terakhir saja Rp1,4 triliun.","","None","",5853,"None","None","None","2019-07-12 12:06","None","None","None","None","None",161,"","1149651190239526913","","negative",631,"Joko Widodo","jokowi"
"None","None","Selepas Jumatan tadi di Masjid At-Taufiq, Senen, Jakarta Pusat. Bahkan saat tengah mengenakan sepatu pun saya diajak berswafoto. Mau ditolak enggak enak, jadinya ya begini ","None","None","None","None","None","None","None","Selepas Jumatan tadi di Masjid At-Taufiq, Senen, Jakarta Pusat. Bahkan saat tengah mengenakan sepatu pun saya diajak berswafoto. Mau ditolak enggak enak, jadinya ya begini ","","None","",12296,"None","None","None","2019-07-12 08:12","None","None","None","None","None",742,"","1149592385627627520","","positive",1330,"Joko Widodo","jokowi"
"None","None","Gua ini salah satu daya tarik wisata NTT, selain Labuan Bajo dan komodo. Disebut Gua Batu Cermin karena rongga di atasnya bisa menjadi lorong cahaya yang memantul di dinding gua. Pemerintah hendak mengembangkannya menjadi kawasan wisata dengan pusat belanja kreatif, dll.","None","None","None","None","None","None","None","Gua ini salah satu daya tarik wisata NTT, selain Labuan Bajo dan komodo. Disebut Gua Batu Cermin karena rongga di atasnya bisa menjadi lorong cahaya yang memantul di dinding gua. Pemerintah hendak mengembangkannya menjadi kawasan wisata dengan pusat belanja kreatif, dll.","","None","",7308,"None","None","None","2019-07-12 01:57","None","None","None","None","None",524,"","1149497894539366401","","neutral",772,"Joko Widodo","jokowi"
"None","None","Bersama para wisatawan di Pulau Rinca, salah satu pulau dalam kawasan Taman Nasional Komodo. Mereka datang ke pulau ini untuk melihat kehidupan komodo di alam bebas. Pulau Rinca dapat dicapai dengan kapal cepat sekitar satu jam dari dermaga Pantai Waecicu, Kab. Manggarai Barat.","None","None","None","None","None","None","None","Bersama para wisatawan di Pulau Rinca, salah satu pulau dalam kawasan Taman Nasional Komodo. Mereka datang ke pulau ini untuk melihat kehidupan komodo di alam bebas. Pulau Rinca dapat dicapai dengan kapal cepat sekitar satu jam dari dermaga Pantai Waecicu, Kab. Manggarai Barat.","","None","",8058,"None","None","None","2019-07-11 11:48","None","None","None","None","None",184,"","1149284277420359681","","positive",962,"Joko Widodo","jokowi"
"None","None","Komodo-komodo Pulau Rinca di Manggarai Barat, NTT. Saya ke sini bersama Ibu Negara siang ini untuk memantau rencana penataan kawasan Taman Nasional Komodo yang, sebagaimana Labuan Bajo, hendak kita kembangkan sebagai kawasan wisata andalan.","None","None","None","None","None","None","None","Komodo-komodo Pulau Rinca di Manggarai Barat, NTT. Saya ke sini bersama Ibu Negara siang ini untuk memantau rencana penataan kawasan Taman Nasional Komodo yang, sebagaimana Labuan Bajo, hendak kita kembangkan sebagai kawasan wisata andalan.","","None","",11979,"None","None","None","2019-07-11 07:22","None","None","None","None","None",346,"","1149217411083538432","","neutral",1479,"Joko Widodo","jokowi"
"None","None","Labuan Bajo -- paduan kata tempat berlabuh dan Suku Bajo -- kini jadi salah satu tujuan wisata populer di Tanah Air. Pemerintah akan mengembangkan infrastruktur pendukungnya seperti jalan, trotoar, bandara dan pelabuhan terdekat menjadi sebuah kawasan industri pariwisata.","None","None","None","None","None","None","None","Labuan Bajo -- paduan kata tempat berlabuh dan Suku Bajo -- kini jadi salah satu tujuan wisata populer di Tanah Air. Pemerintah akan mengembangkan infrastruktur pendukungnya seperti jalan, trotoar, bandara dan pelabuhan terdekat menjadi sebuah kawasan industri pariwisata.","","None","",10971,"None","None","None","2019-07-11 02:55","None","None","None","None","None",362,"","1149150108518191104","","positive",1360,"Joko Widodo","jokowi"
"None","None","Di Puncak Waringin, Labuan Bajo, Nusa Tenggara Timur, yang saya tinjau siang ini. Labuan Bajo, salah satu desa di Kecamatan Komodo, Kabupaten Manggarai Barat adalah calon destinasi wisata unggulan Indonesia.","None","None","None","None","None","None","None","Di Puncak Waringin, Labuan Bajo, Nusa Tenggara Timur, yang saya tinjau siang ini. Labuan Bajo, salah satu desa di Kecamatan Komodo, Kabupaten Manggarai Barat adalah calon destinasi wisata unggulan Indonesia.","","None","",19582,"None","None","None","2019-07-10 14:19","None","None","None","None","None",693,"","1148960019662045190","","neutral",2751,"Joko Widodo","jokowi"
"None","None","Sampiran kain tradisional Nusa Tenggara Timur menyambut saya dan Ibu Negara di Bandar Udara Komodo, Kabupaten Manggarai Barat, siang tadi.","None","None","None","None","None","None","None","Sampiran kain tradisional Nusa Tenggara Timur menyambut saya dan Ibu Negara di Bandar Udara Komodo, Kabupaten Manggarai Barat, siang tadi.","","None","",7945,"None","None","None","2019-07-10 11:31","None","None","None","None","None",164,"","1148917615877734400","","positive",929,"Joko Widodo","jokowi"
"None","None","Semakin bertambah usianya, kian berkembang pula tantangannya. Apa tantangan Polri di usia 73 tahun? Terorisme dan radikalisme, kejahatan di ruang siber, hoaks, kejahatan lintas negara hingga korupsi dan pembalakan liar. Semua itu butuh profesionalitas Polri dalam bertindak.","None","None","None","None","None","None","None","Semakin bertambah usianya, kian berkembang pula tantangannya. Apa tantangan Polri di usia 73 tahun? Terorisme dan radikalisme, kejahatan di ruang siber, hoaks, kejahatan lintas negara hingga korupsi dan pembalakan liar. Semua itu butuh profesionalitas Polri dalam bertindak.","","None","",10536,"None","None","None","2019-07-10 10:42","None","None","None","None","None",361,"","1148905239061225472","","positive",1268,"Joko Widodo","jokowi"
"None","None","Selamat pagi, Indonesia ...","None","None","None","None","None","None","None","Selamat pagi, Indonesia ...","","None","",24128,"None","None","None","2019-07-10 02:57","None","None","None","None","None",849,"","1148788368198606849","","neutral",6696,"Joko Widodo","jokowi"
"None","None","Provinsi Jawa Tengah memiliki kesempatan besar untuk bertumbuh dengan dukungan penuh pemerintah pusat. Terutama, dua bidang yang jadi potensi besarnya yakni industri yang berorientasi ekspor dan pariwisata.","None","None","None","None","None","None","None","Provinsi Jawa Tengah memiliki kesempatan besar untuk bertumbuh dengan dukungan penuh pemerintah pusat. Terutama, dua bidang yang jadi potensi besarnya yakni industri yang berorientasi ekspor dan pariwisata.","","None","",13309,"None","None","None","2019-07-09 12:03","None","None","None","None","None",481,"","1148563364370472960","","positive",1826,"Joko Widodo","jokowi"
"None","None","Menuju sidang kabinet paripurna di Istana Bogor, siang ini. Yang dibahas soal ekspor impor, investasi dan perizinan, juga tantangan dan hambatan menuju Indonesia maju.","None","None","None","None","None","None","None","Menuju sidang kabinet paripurna di Istana Bogor, siang ini. Yang dibahas soal ekspor impor, investasi dan perizinan, juga tantangan dan hambatan menuju Indonesia maju.","","None","",9849,"None","None","None","2019-07-08 12:07","None","None","None","None","None",443,"","1148201837536763904","","positive",880,"Joko Widodo","jokowi"
